employee_id,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months,rating,year_x,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki,score,pillar_code,year_y
EMP100581,Wahyu Dharma Santoso,990199,4,1,5,3,5,3,3,1,3,41,4,2021,34,22,DI,Dominant-Influencer,ENTP,104,21,1,5,GDR,2021
EMP100582,Wulan Nabila Fauziah,620375,2,1,4,2,2,3,3,1,2,58,3,2021,78,72,DC,Dominant-Conscientious,INFP,104,34,1,3,GDR,2021
EMP100583,Dinda Zulfikar Herlambang,775302,4,1,6,1,4,2,3,4,5,75,1,2021,87,27,DC,Dominant-Conscientious,,115,19,9,1,GDR,2021
EMP100584,Satya Ananda,506260,2,3,3,3,1,3,2,1,1,80,3,2021,63,34,,Dominant-Steadiness,ESFJ,119,33,1,3,GDR,2021
EMP100585,Indra Rohman,388751,4,1,6,6,3,3,1,3,4,18,,2021,51,22,ID,Influencer-Dominant,INTJ,113,29,1,,GDR,2021
EMP100586,Adit Hartanto,923680,1,2,4,6,2,3,3,1,1,33,3,2021,43,23,IS,Influencer-Steadiness,ENFJ,111,20,7,3,GDR,2021
EMP100587,Nabila Syahputra,173877,1,3,4,3,3,1,3,2,1,54,3,2021,66,95,ID,Influencer-Dominant,ENFP,113,25,2,3,GDR,2021
EMP100588,Intan Rohman,185888,1,4,5,5,4,2,3,1,3,84,3,2021,33,36,SC,Steadiness-Conscientious,ENTJ,102,33,10,3,GDR,2021
EMP100589,Anisa Tri Pamungkas,832493,2,3,2,4,2,1,1,1,1,41,3,2021,36,21,SD,Steadiness-Dominant,ENFP,109.5135135,,9,3,GDR,2021
EMP100590,Putri Rachman Hartanto,651557,2,1,5,4,3,2,2,2,3,59,1,2021,49,39,ID,Influencer-Dominant,INTJ,109.5135135,,5,1,GDR,2021
EMP100591,Kurnia Ginting,535552,4,3,5,3,3,3,2,2,4,52,4,2021,46,39,SI,Steadiness-Influencer,ENFJ,86,28,4,4,GDR,2021
EMP100592,Galih Handayani,454909,2,1,6,4,3,1,3,4,6,51,4,2021,91,38,DI,Dominant-Influencer,ENTP,109.5135135,,9,4,GDR,2021
EMP100593,Hadi Santoso,718540,4,2,1,2,4,3,1,4,4,12,,2021,68,23,ID,Influencer-Dominant,ISFP,139,28,7,,GDR,2021
EMP100594,Teguh Sinaga,615125,4,2,4,2,3,2,1,1,3,73,2,2021,23,31,DI,Dominant-Influencer,ESFP,134,41,10,3,GDR,2021
EMP100595,Lestari Saputra,347680,2,1,2,4,2,2,3,1,6,84,3,2021,70,70,SI,Steadiness-Influencer,ESTJ,109.5135135,,2,,GDR,2021
EMP100596,Dimas Aji Hidayat,171964,1,4,6,4,4,1,3,3,4,50,3,2021,21,36,,Conscientious-Influencer,,109.5135135,,9,2,GDR,2021
EMP100597,Fajar Maulana,810974,1,1,1,6,2,3,1,3,2,58,4,2021,86,81,IS,Influencer-Steadiness,INTJ,97,27,1,4,GDR,2021
EMP100598,Adit Aji Tamba,330408,1,4,6,5,2,1,1,2,6,39,4,2021,53,94,,Conscientious-Influencer,,124,24,2,4,GDR,2021
EMP100599,Dimas Kurniawan,545270,2,1,2,2,1,1,3,4,1,16,,2021,49,86,CD,Conscientious-Dominant,INFP,81,23,5,,GDR,2021
EMP100600,Zaki Wijaya,183834,4,4,4,2,3,1,3,4,5,12,,2021,46,56,SI,Steadiness-Influencer,ISTJ,137,18,7,,GDR,2021
EMP100601,Nurlita Subekti,916084,4,2,3,2,2,2,2,2,2,70,2,2021,52,37,CD,Conscientious-Dominant,ISFP,123,23,1,2,GDR,2021
EMP100602,Rifqi Ananda,804854,4,4,1,2,1,3,2,1,1,53,2,2021,29,66,DS,Dominant-Steadiness,ESTP,109.5135135,33,6,3,GDR,2021
EMP100603,Ahmad Handayani,490479,3,1,6,1,5,3,3,4,2,71,4,2021,70,59,CS,Conscientious-Steadiness,ISTJ,107,22,5,3,GDR,2021
EMP100604,Yoga Lukman,218375,3,2,4,4,5,3,1,3,5,1,,2021,94,61,CS,Conscientious-Steadiness,ISTP,109.5135135,,6,,GDR,2021
EMP100605,Dwi Anggara,969799,1,3,1,4,5,2,3,3,3,73,3,2021,89,90,ID,Influencer-Dominant,ISTP,109.5135135,,4,3,GDR,2021
EMP100606,Wulan Candra Saputra,597645,2,1,1,6,1,3,1,2,3,52,,2021,51,97,CD,Conscientious-Dominant,ENFJ,97,28,4,3,GDR,2021
EMP100607,Rifqi Halim,676526,2,4,5,6,3,2,3,1,6,77,3,2021,66,44,,Influencer-Steadiness,ENTP,82,26,2,4,GDR,2021
EMP100608,Rani Kurniawan,984426,1,4,6,6,4,1,3,4,2,17,,2021,31,31,DS,Dominant-Steadiness,ENTJ,109.5135135,19,8,,GDR,2021
EMP100609,Oktavia Nabila Ginting,886572,4,2,6,3,2,1,3,3,5,45,3,2021,25,39,,Steadiness-Influencer,ENFP,114,26,8,2,GDR,2021
EMP100610,Hana Rohman,363463,2,4,1,5,5,1,3,3,4,71,3,2021,47,70,ID,Influencer-Dominant,ISFJ,94,28,3,,GDR,2021
EMP100611,Indra Sinaga,461530,1,2,6,1,2,3,1,1,6,83,3,2021,42,100,IC,Influencer-Conscientious,,114,26,10,3,GDR,2021
EMP100612,Adit Utami,645697,1,4,5,1,3,1,3,2,1,87,3,2021,38,85,CI,Conscientious-Influencer,ESFP,115,12,5,2,GDR,2021
EMP100613,Cahyo Nabila Situmorang,117437,2,3,6,1,4,3,2,2,6,24,3,2021,41,82,IC,Influencer-Conscientious,ESTP,114,20,4,,GDR,2021
EMP100614,Cahyo Pratama,887756,4,2,3,1,3,1,2,2,1,25,3,2021,40,39,,Influencer-Conscientious,ESFP,133,28,10,2,GDR,2021
EMP100615,Ahmad Halim Nugroho,980688,2,1,4,5,1,3,1,4,1,86,4,2021,79,50,SI,Steadiness-Influencer,ISTP,139,29,10,4,GDR,2021
EMP100616,Nadia Ramadhan,954078,2,4,3,2,2,2,2,4,2,46,4,2021,86,92,SI,Steadiness-Influencer,ESTP,88,30,8,4,GDR,2021
EMP100617,Eko Rahmawati,649579,4,1,1,1,3,1,3,4,5,32,1,2021,22,78,DC,Dominant-Conscientious,ENFJ,104,29,2,1,GDR,2021
EMP100618,Arif Ramadhan,343530,1,4,2,1,4,3,1,1,3,81,,2021,95,72,,Dominant-Influencer,ISTJ,140,34,1,3,GDR,2021
EMP100619,Adi Candra Firmansyah,655260,3,2,1,2,3,1,2,4,1,49,4,2021,33,93,SC,Steadiness-Conscientious,ISTJ,114,21,10,5,GDR,2021
EMP100620,Oka Kusuma,908837,4,2,3,5,4,1,2,4,3,76,1,2021,83,62,CI,Conscientious-Influencer,ENTP,119,38,2,1,GDR,2021
EMP100621,Zahra Fauziah,482321,3,2,6,1,1,3,1,4,5,77,4,2021,38,47,CS,Conscientious-Steadiness,ENFP,87,23,9,4,GDR,2021
EMP100622,Ahmad Anugrah Anggara,858526,1,3,2,5,2,3,1,1,1,20,,2021,71,65,,Dominant-Influencer,ENTP,90,24,5,,GDR,2021
EMP100623,Hadi Simanjuntak,213338,1,1,3,3,3,1,3,1,2,53,3,2021,52,60,SC,Steadiness-Conscientious,ENTJ,82,32,6,2,GDR,2021
EMP100624,Luthfi Firmansyah,839593,2,4,4,6,4,1,3,1,4,38,99,2021,46,89,CI,Conscientious-Influencer,ENTJ,95,33,3,4,GDR,2021
EMP100625,Dwi Utami,851937,4,2,4,2,2,3,3,3,3,83,3,2021,81,53,DI,Dominant-Influencer,ENTJ,132,30,9,3,GDR,2021
EMP100626,Arif Nugroho,716358,2,1,4,2,3,1,3,2,6,8,,2021,54,28,DI,Dominant-Influencer,ISFJ,81,32,8,,GDR,2021
EMP100627,Hadi Handayani,462656,3,3,6,5,4,2,2,3,2,19,,2021,96,72,SC,Steadiness-Conscientious,INTP,106,26,9,,GDR,2021
EMP100628,Fitri Dharma Siregar,777098,2,4,5,6,5,3,1,2,1,12,,2021,86,33,SC,Steadiness-Conscientious,ESTJ,84,31,7,,GDR,2021
EMP100629,Mahendra Subekti,197973,2,3,1,6,2,1,3,2,1,34,3,2021,28,33,CS,Conscientious-Steadiness,ISFP,124,32,1,4,GDR,2021
EMP100630,Maya Candra Maulida,606823,1,1,5,4,2,3,3,1,2,8,,2021,60,96,CS,Conscientious-Steadiness,ENTP,109.5135135,,5,,GDR,2021
EMP100631,Zahra Dharma Zulfikar,722067,3,3,4,6,3,1,2,4,6,58,3,2021,90,26,,Steadiness-Conscientious,ENTP,119,26,9,4,GDR,2021
EMP100632,Rani Pramudita Suharto,898636,1,4,3,4,2,3,2,3,1,77,,2021,62,69,DS,Dominant-Steadiness,ESFJ,109.5135135,,3,5,GDR,2021
EMP100633,Dewi Setiawan,932462,1,4,5,3,4,1,3,4,2,54,1,2021,83,92,DC,Dominant-Conscientious,INTP,110,20,9,,GDR,2021
EMP100634,Nugroho Pratama,340616,3,1,1,5,3,2,2,1,3,55,2,2021,52,71,CD,Conscientious-Dominant,ENTP,117,28,5,1,GDR,2021
EMP100635,Umar Dharma Fauziah,809242,1,1,4,5,1,3,2,1,4,19,,2021,64,62,SD,Steadiness-Dominant,INTP,133,17,1,,GDR,2021
EMP100636,Rama Aji Wibowo,416363,2,2,3,2,1,3,3,1,6,76,3,2021,24,49,IS,Influencer-Steadiness,ENFJ,80,34,3,3,GDR,2021
EMP100637,Rani Adi Simanjuntak,701057,3,2,4,6,1,1,3,3,4,52,4,2021,31,26,SI,Steadiness-Influencer,ISTP,105,22,10,5,GDR,2021
EMP100638,Budi Yudhistira Permadi,264996,2,1,3,4,5,1,3,1,2,64,,2021,47,47,ID,Influencer-Dominant,ISFP,109.5135135,,1,4,GDR,2021
EMP100639,Iman Pratama,299914,2,2,5,2,4,2,2,3,1,54,2,2021,94,52,DC,Dominant-Conscientious,INFP,138,27,1,3,GDR,2021
EMP100640,Dewi Yudhistira Putra,180730,2,1,5,5,4,2,2,1,3,7,,2021,80,47,DI,Dominant-Influencer,ESTJ,135,23,8,,GDR,2021
EMP100641,Julia Simanjuntak,446470,2,3,4,4,4,2,2,3,1,70,2,2021,37,100,IS,Influencer-Steadiness,enfp,109.5135135,,10,2,GDR,2021
EMP100642,Umar Halim Pradana,851298,3,4,6,6,2,1,1,2,1,69,4,2021,31,67,SC,Steadiness-Conscientious,ENFJ,106,39,5,5,GDR,2021
EMP100643,Dewi Yulianto,762480,4,4,3,3,5,2,1,2,5,64,3,2021,87,45,ID,Influencer-Dominant,ISFJ,135,18,1,4,GDR,2021
EMP100644,Ayunda Hartanto,178777,2,2,3,3,3,3,1,4,2,69,5,2021,49,87,DI,Dominant-Influencer,ESFJ,98,36,7,5,GDR,2021
EMP100645,Yoga Iqbal Santoso,928180,1,1,5,5,4,3,2,4,5,26,3,2021,37,66,SI,Steadiness-Influencer,ISFP,82,37,1,3,GDR,2021
EMP100646,Oktavia Ananda,994852,4,2,5,3,3,1,1,3,2,62,5,2021,67,29,DC,Dominant-Conscientious,INFJ,126,37,10,5,GDR,2021
EMP100647,Vania Ganesha Ananda,989531,3,4,2,5,2,2,1,2,6,82,4,2021,69,93,CD,Conscientious-Dominant,ISTJ,117,17,3,5,GDR,2021
EMP100648,Sari Mahardika Firmansyah,573542,1,2,3,4,5,2,1,2,4,72,,2021,88,44,,Steadiness-Influencer,,109.5135135,,6,,GDR,2021
EMP100649,Wahyu Dharma Handayani,181669,2,1,1,1,4,2,2,2,6,48,,2021,24,80,ID,Influencer-Dominant,ISFJ,99,26,7,2,GDR,2021
EMP100650,Rifqi Kurniawan,965520,1,4,2,4,5,3,2,3,3,23,,2021,85,79,DI,Dominant-Influencer,ESTP,109.5135135,,6,,GDR,2021
EMP100651,Novi Pamungkas,926032,3,1,1,3,5,2,3,4,3,56,3,2021,56,79,SC,Steadiness-Conscientious,ESTP,117,28,10,2,GDR,2021
EMP100652,Eko Mahardika Lukman,840203,3,4,6,3,1,2,1,4,4,58,5,2021,60,64,DS,Dominant-Steadiness,INTJ,122,22,2,4,GDR,2021
EMP100653,Intan Pratama,581062,1,1,4,6,5,1,2,3,5,0,,2021,58,72,DS,Dominant-Steadiness,ISTJ,111,26,2,,GDR,2021
EMP100654,Prasetyo Hidayat,821489,3,4,5,5,3,3,1,1,6,29,3,2021,44,28,CD,Conscientious-Dominant,ESTP,109.5135135,15,1,3,GDR,2021
EMP100655,Novi Lestari,704863,4,2,5,4,2,1,3,2,2,88,4,2021,53,69,,Dominant-Conscientious,ENFJ,109.5135135,,9,5,GDR,2021
EMP100656,Joko Herlambang,405944,2,4,5,3,3,1,1,1,6,92,4,2021,76,61,IS,Influencer-Steadiness,INFJ,96,22,6,3,GDR,2021
EMP100657,Rendra Anugrah Maulida,664536,1,2,4,1,2,1,3,1,4,76,3,2021,54,66,IS,Influencer-Steadiness,ISFJ,84,27,7,2,GDR,2021
EMP100658,Nurlita Jatmiko Salsabila,604659,2,1,1,6,4,2,1,4,6,149,3,2021,45,84,SD,Steadiness-Dominant,ESFP,109,28,5,4,GDR,2021
EMP100659,Bella Utami,693802,3,4,4,2,3,3,2,4,6,26,3,2021,34,74,IC,Influencer-Conscientious,ISFJ,133,33,10,4,GDR,2021
EMP100660,Anisa Putra,254748,2,1,6,6,1,2,2,2,1,36,5,2021,58,37,ID,Influencer-Dominant,ENFP,126,35,9,5,GDR,2021
EMP100661,Budi Siregar,148430,2,3,3,5,2,3,3,4,6,69,3,2021,57,26,DC,Dominant-Conscientious,INFP,103,20,6,3,GDR,2021
EMP100662,Utami Pratama,461079,4,4,1,3,5,3,1,2,2,67,5,2021,87,93,CI,Conscientious-Influencer,ENTP,119,33,6,6,GDR,2021
EMP100663,Rifqi Jatmiko Indrawan,654291,2,2,3,5,3,2,1,4,3,55,4,2021,23,52,IS,Influencer-Steadiness,ENTJ,123,32,8,4,GDR,2021
EMP100664,Zaki Rachman Putra,577970,4,3,5,2,4,1,1,2,6,19,,2021,59,24,SD,Steadiness-Dominant,ENFP,101,34,2,,GDR,2021
EMP100665,Rendra Ridwan,418258,3,2,5,2,2,3,3,3,3,42,4,2021,41,55,DS,Dominant-Steadiness,ESFP,102,30,8,4,GDR,2021
EMP100666,Evi Sinaga,272544,3,2,6,1,1,3,1,2,1,36,,2021,48,26,SI,Steadiness-Influencer,ENFJ,118,24,4,3,GDR,2021
EMP100667,Rifqi Handayani,921140,4,2,5,6,1,1,3,1,2,109,4,2021,83,50,IS,Influencer-Steadiness,ISTJ,93,19,3,4,GDR,2021
EMP100668,Luthfi Yudhistira Rohman,255953,1,1,2,1,4,2,3,1,6,20,,2021,43,23,SD,Steadiness-Dominant,ENTP,137,23,1,,GDR,2021
EMP100669,Adi Suharto,916342,3,1,4,3,1,2,1,2,2,79,4,2021,79,60,DI,Dominant-Influencer,ESFP,96,35,5,5,GDR,2021
EMP100670,Rama Tamba,263555,2,1,3,4,3,3,2,4,6,70,2,2021,34,98,,Steadiness-Dominant,ISTP,109.5135135,,5,2,GDR,2021
EMP100671,Fajar Baskara Rohman,353393,1,1,2,2,4,2,3,2,2,82,2,2021,54,91,CI,Conscientious-Influencer,ISTJ,111,29,3,3,GDR,2021
EMP100672,Rani Ridwan,660871,3,1,4,3,3,2,3,2,6,76,1,2021,89,61,CI,Conscientious-Influencer,ISFJ,114,31,9,1,GDR,2021
EMP100673,Citra Siregar,621920,2,2,4,2,4,3,1,1,4,18,,2021,50,37,SD,Steadiness-Dominant,INTJ,107,22,6,,GDR,2021
EMP100674,Valdo Handayani,643626,2,3,6,5,5,1,2,4,6,31,3,2021,54,91,CI,Conscientious-Influencer,INTJ,109.5135135,26,3,3,GDR,2021
EMP100675,Fajar Permadi,732697,2,3,4,3,3,3,2,4,6,63,5,2021,44,93,SC,Steadiness-Conscientious,ESTJ,134,25,4,4,GDR,2021
EMP100676,Rifqi Simanjuntak,471025,3,3,3,5,1,2,2,3,2,54,1,2021,73,95,SD,Steadiness-Dominant,ISFP,81,32,6,1,GDR,2021
EMP100677,Rani Halim Saputra,199272,3,3,1,3,1,1,1,4,5,13,,2021,72,84,CD,Conscientious-Dominant,ISFJ,135,32,4,,GDR,2021
EMP100678,Julia Jatmiko Nugroho,822401,2,1,2,4,5,1,2,3,3,80,3,2021,35,62,DC,Dominant-Conscientious,ENTP,109.5135135,,9,3,GDR,2021
EMP100679,Gita Sinaga,507462,3,4,4,2,3,1,2,2,3,39,3,2021,62,86,CS,Conscientious-Steadiness,ENTJ,109.5135135,31,9,3,GDR,2021
EMP100680,Nugroho Ramadhan,877201,4,3,1,5,3,1,1,2,5,47,3,2021,82,99,SI,Steadiness-Influencer,ESTJ,106,28,2,3,GDR,2021
EMP100681,Kurnia Simanjuntak,734848,1,4,4,6,3,2,3,1,3,28,4,2021,41,28,ID,Influencer-Dominant,ISFJ,96,23,8,4,GDR,2021
EMP100682,Tania Zulfikar,293915,1,4,3,3,2,1,2,1,3,39,2,2021,70,89,CS,Conscientious-Steadiness,ESTP,109.5135135,27,3,2,GDR,2021
EMP100683,Rani Qolbi Nugroho,638316,1,4,2,6,2,2,2,3,2,50,,2021,88,45,CS,Conscientious-Steadiness,ESTJ,128,28,10,2,GDR,2021
EMP100684,Dian Rahmawati,552672,2,4,6,4,3,1,1,3,5,125,4,2021,92,20,ID,Influencer-Dominant,ENTP,109.5135135,,7,4,GDR,2021
EMP100685,Budi Wijaya Wijaya,957704,2,3,6,4,2,1,1,2,4,73,4,2021,57,59,SC,Steadiness-Conscientious,,109.5135135,,4,4,GDR,2021
EMP100686,Satya Utami,518513,2,3,3,6,2,2,1,2,6,56,3,2021,60,50,DC,Dominant-Conscientious,ESTJ,92,22,1,3,GDR,2021
EMP100687,Gita Erlangga Herlambang,249746,2,2,2,5,4,3,1,2,4,36,3,2021,82,58,SC,Steadiness-Conscientious,ISFP,92,25,5,3,GDR,2021
EMP100688,Adit Iqbal Kurniawan,441262,3,4,4,1,2,2,3,1,3,40,3,2021,61,82,SD,Steadiness-Dominant,ESTJ,131,41,7,3,GDR,2021
EMP100689,Evi Zulfikar,465532,4,3,4,1,1,2,1,2,1,10,,2021,23,74,CD,Conscientious-Dominant,ESTJ,138,19,10,,GDR,2021
EMP100690,Dian Tri Zulfikar,954330,1,2,5,5,3,3,1,3,2,93,4,2021,85,77,CD,Conscientious-Dominant,ENTJ,109.5135135,24,10,4,GDR,2021
EMP100691,Dian Utama Hasibuan,760968,2,2,6,4,4,3,2,2,3,38,4,2021,85,38,SC,Steadiness-Conscientious,INTP,109.5135135,,2,4,GDR,2021
EMP100692,Lestari Halim Purnama,675109,3,2,1,5,4,3,2,2,6,35,3,2021,40,35,SI,Steadiness-Influencer,INFP,136,32,5,4,GDR,2021
EMP100693,Hadi Pramudita Zulfikar,702997,3,3,3,2,3,2,2,2,2,39,,2021,49,38,CS,Conscientious-Steadiness,ENFP,130,22,3,1,GDR,2021
EMP100694,Julia Hartanto,655096,3,1,1,5,4,2,2,3,2,48,3,2021,97,60,CI,Conscientious-Influencer,ESTP,116,43,2,4,GDR,2021
EMP100695,Joko Erlangga Subekti,141046,2,4,2,6,5,1,1,1,2,4,,2021,50,21,CS,Conscientious-Steadiness,ESFJ,86,26,10,,GDR,2021
EMP100696,Adi Halim Ananda,996098,1,4,1,4,5,3,3,3,3,80,2,2021,57,72,IC,Influencer-Conscientious,ISFJ,109.5135135,,2,2,GDR,2021
EMP100697,Teguh Zulfikar Siregar,352728,2,3,4,1,4,3,3,3,5,61,4,2021,21,99,DI,Dominant-Influencer,ESFP,134,32,5,4,GDR,2021
EMP100698,Hadi Permadi,368125,2,4,4,1,5,2,1,1,2,18,,2021,33,57,IS,Influencer-Steadiness,,125,23,1,,GDR,2021
EMP100699,Kartika Rachman Suharto,844275,4,4,3,6,4,2,2,3,2,15,,2021,29,58,IC,Influencer-Conscientious,INFJ,123,32,6,,GDR,2021
EMP100700,Nugroho Ananda,993097,1,1,6,1,2,2,1,2,1,51,4,2021,30,45,CD,Conscientious-Dominant,ENFP,94,15,6,5,GDR,2021
EMP100701,Rani Fadillah Kusuma,224104,1,3,2,2,1,2,3,3,5,86,3,2021,33,59,SC,Steadiness-Conscientious,ENFP,132,23,3,3,GDR,2021
EMP100702,Kurnia Utami,693362,2,3,1,2,5,2,2,4,5,76,4,2021,84,68,IC,Influencer-Conscientious,ESFJ,80,27,3,4,GDR,2021
EMP100703,Dian Simanjuntak,814302,1,1,5,3,3,1,3,1,4,30,3,2021,24,67,DC,Dominant-Conscientious,ENFP,109.5135135,22,8,2,GDR,2021
EMP100704,Kartika Halim Wijaya,707120,2,2,3,3,2,2,3,1,2,44,2,2021,61,95,CD,Conscientious-Dominant,ISFP,127,27,2,2,GDR,2021
EMP100705,Gita Halim,296748,3,2,2,5,5,3,2,3,2,31,3,2021,53,91,DC,Dominant-Conscientious,ENFP,115,22,5,,GDR,2021
EMP100706,Eko Jatmiko Mahendra,657209,4,2,6,1,1,1,2,1,3,76,3,2021,98,92,DS,Dominant-Steadiness,ISTP,107,28,7,4,GDR,2021
EMP100707,Adit Fauziah,967234,4,1,6,6,1,1,3,2,2,86,2,2021,64,86,,Conscientious-Dominant,INTP,105,27,7,2,GDR,2021
EMP100708,Dian Hidayat,736986,4,4,4,5,3,3,3,1,5,85,5,2021,95,67,CS,Conscientious-Steadiness,ENTJ,92,22,6,5,GDR,2021
EMP100709,Citra Pramudita Ginting,665076,2,4,3,1,3,1,2,1,5,33,,2021,72,20,SC,Steadiness-Conscientious,ISFJ,121,33,1,4,GDR,2021
EMP100710,Adi Wijaya,624872,1,3,5,1,5,3,1,4,1,43,5,2021,89,97,DI,Dominant-Influencer,ESTP,80,22,3,5,GDR,2021
EMP100711,Wulan Lestari,717974,2,3,6,1,4,3,1,1,6,13,,2021,91,73,SC,Steadiness-Conscientious,ENTJ,133,32,1,,GDR,2021
EMP100712,Dinda Tamba,982174,3,1,2,4,2,1,2,4,6,84,3,2021,75,38,SI,Steadiness-Influencer,ESFP,109.5135135,,8,3,GDR,2021
EMP100713,Iman Indrawan,346078,1,4,5,2,4,1,1,2,6,51,6,2021,70,67,SC,Steadiness-Conscientious,ISTP,88,23,5,1,GDR,2021
EMP100714,Anisa Fadillah Mahendra,498187,1,2,6,2,5,2,2,1,5,35,4,2021,76,72,ID,Influencer-Dominant,ISTJ,119,23,3,5,GDR,2021
EMP100715,Novi Yudhistira Herlambang,410178,2,3,4,3,5,2,1,3,4,37,2,2021,32,30,CI,Conscientious-Influencer,INFP,84,26,10,2,GDR,2021
EMP100716,Rizka Iqbal Firmansyah,947891,3,1,2,4,4,1,3,1,2,30,3,2021,56,50,CI,Conscientious-Influencer,ENTP,109.5135135,,8,4,GDR,2021
EMP100717,Nabila Utama Ananda,144294,4,4,1,6,5,3,2,3,3,28,4,2021,92,33,CI,Conscientious-Influencer,INTJ,86,41,8,3,GDR,2021
EMP100718,Ayunda Mahardika Utami,466766,3,1,6,5,3,2,1,4,3,72,3,2021,39,95,CD,Conscientious-Dominant,ESTJ,104,34,1,3,GDR,2021
EMP100719,Dimas Gunawan,579299,4,3,5,4,5,1,3,4,5,10,,2021,71,29,CS,Conscientious-Steadiness,INTP,109.5135135,,3,,GDR,2021
EMP100720,Bayu Lukman,688968,2,1,4,5,1,2,3,1,2,44,3,2021,32,63,SD,Steadiness-Dominant,ISFJ,107,28,5,3,GDR,2021
EMP100721,Nadia Rachman Maulana,369106,1,4,1,4,1,1,3,1,2,54,4,2021,85,21,CS,Conscientious-Steadiness,enfp,109.5135135,,7,4,GDR,2021
EMP100722,Nadia Zulfikar,906870,3,1,6,5,3,3,1,1,4,68,4,2021,42,99,CD,Conscientious-Dominant,,126,29,10,4,GDR,2021
EMP100723,Ayu Aji Permadi,601705,4,2,5,1,1,3,2,1,2,35,5,2021,62,32,SD,Steadiness-Dominant,ISTP,89,34,1,5,GDR,2021
EMP100724,Iman Fadillah Pratama,562248,3,1,6,6,4,3,1,4,1,26,5,2021,90,62,SI,Steadiness-Influencer,ESTJ,117,26,7,5,GDR,2021
EMP100725,Evi Baskara Suharto,891924,3,4,6,4,2,3,3,3,1,46,5,2021,71,65,IS,Influencer-Steadiness,,109.5135135,,3,5,GDR,2021
EMP100726,Fajar Pradana,756675,2,2,3,1,3,1,2,1,1,76,3,2021,23,44,CD,Conscientious-Dominant,INTP,105,27,6,,GDR,2021
EMP100727,Sari Utama Hidayat,408415,2,4,3,1,2,3,2,4,6,41,3,2021,54,38,IS,Influencer-Steadiness,ENFJ,110,19,6,3,GDR,2021
EMP100728,Rani Pradana,909546,4,1,4,1,3,1,2,4,1,75,4,2021,89,28,IS,Influencer-Steadiness,ENTP,103,17,7,3,GDR,2021
EMP100729,Ayunda Zulfikar,119515,2,2,3,2,3,1,2,3,2,102,5,2021,31,97,DC,Dominant-Conscientious,ESTJ,109.5135135,29,5,,GDR,2021
EMP100730,Iman Yudhistira Gunawan,364991,4,3,6,6,1,1,3,1,2,54,3,2021,78,64,SI,Steadiness-Influencer,INFP,94,24,1,2,GDR,2021
EMP100731,Adi Maulana,507025,1,3,5,1,2,1,1,3,5,7,,2021,58,80,CD,Conscientious-Dominant,ESTP,102,20,5,,GDR,2021
EMP100732,Ayunda Setiawan,468868,3,2,5,6,1,2,2,1,6,68,3,2021,48,84,CD,Conscientious-Dominant,ENTJ,121,24,9,4,GDR,2021
EMP100733,Utami Purnama,310018,4,4,6,3,2,1,1,3,5,46,3,2021,83,23,SD,Steadiness-Dominant,ESTP,116,26,2,3,GDR,2021
EMP100734,Dimas Utami,618258,4,3,3,3,3,2,2,1,5,14,,2021,93,52,SC,Steadiness-Conscientious,ENFJ,94,18,10,,GDR,2021
EMP100735,Oka Suharto,542553,4,1,5,2,3,1,2,4,5,87,4,2021,49,80,CS,Conscientious-Steadiness,ESTP,136,21,7,4,GDR,2021
EMP100736,Oktavia Situmorang,895851,3,2,6,6,4,2,2,2,2,17,,2021,56,30,ID,Influencer-Dominant,ISFP,120,26,7,,GDR,2021
EMP100737,Dwi Mahardika Lukman,994469,4,4,2,4,2,3,1,1,2,18,,2021,84,47,CD,Conscientious-Dominant,ESFP,109.5135135,,8,,GDR,2021
EMP100738,Ahmad Halim,431087,3,4,6,3,1,1,1,4,4,48,3,2021,73,85,SI,Steadiness-Influencer,INFP,140,29,10,4,GDR,2021
EMP100739,Prasetyo Halim Wijaya,485042,4,2,4,6,5,1,1,3,3,32,1,2021,78,72,ID,Influencer-Dominant,ESTP,109.5135135,29,3,1,GDR,2021
EMP100740,Cahyo Herlambang,437384,4,4,4,2,4,1,1,2,1,91,3,2021,46,20,IS,Influencer-Steadiness,ISTP,135,29,7,3,GDR,2021
EMP100741,Zaki Pratomo,303814,3,3,3,3,3,2,1,3,6,37,,2021,71,71,SI,Steadiness-Influencer,ESFP,82,32,7,5,GDR,2021
EMP100742,Adi Dharma Rohman,629703,1,2,2,6,2,1,1,3,3,67,4,2021,32,89,,Conscientious-Dominant,INFP,129,31,8,5,GDR,2021
EMP100743,Nabila Wijaya,323880,3,3,1,6,4,2,2,4,2,16,,2021,20,29,CS,Conscientious-Steadiness,ISFP,120,33,2,,GDR,2021
EMP100744,Zaki Situmorang,563399,1,4,5,1,2,3,3,2,6,58,4,2021,52,94,SD,Steadiness-Dominant,ESFJ,109,32,3,5,GDR,2021
EMP100745,Mahendra Utama Hartanto,124854,1,2,6,6,5,2,1,2,2,40,4,2021,29,33,SI,Steadiness-Influencer,INFJ,122,26,7,,GDR,2021
EMP100746,Rizka Mahardika Indrawan,504260,4,3,1,6,5,2,1,2,3,55,4,2021,97,37,SD,Steadiness-Dominant,ISTJ,133,23,7,5,GDR,2021
