"employee_id","fullname","rating","iq_match","pauli_match","gtq_match","final_match_rate"
"EMP101865","Anisa Qolbi Setiawan","2","94.93","103.33","110.71","102.19"
"EMP101866","Julia Tri Wibowo","1","91.24","85.00","117.86","97.35"
"EMP101867","Rizki Rahmawati","1","84.79","123.33","67.86","91.27"
"EMP101868","Dinda Hidayat","5","92.17","35.00","110.71","80.58"
"EMP101869","Mahendra Nugroho",,"104.15","165.00","100.00","121.16"
"EMP101870","Ayu Wijaya Putra","3","100.93","108.33","117.86","108.23"
"EMP101871","Zaki Tamba","3","90.32","136.67","103.57","108.20"
"EMP101872","Ahmad Erlangga Maulida","4","80.18","148.33","92.86","104.43"
"EMP101873","Ahmad Tamba","2","90.32","75.00","96.43","87.56"
"EMP101874","Nadia Siregar","3","100.93","80.00","0.00","64.37"
"EMP101875","Rendra Santoso","3","90.32","123.33","71.43","94.56"
"EMP101876","Tania Saputra","3","87.56","41.67","92.86","75.38"
"EMP101877","Iman Suharto",,"123.50","100.00","117.86","114.76"
"EMP101878","Teguh Herlambang",,"78.34","148.33","85.71","101.55"
"EMP101879","Rani Handayani","5","82.03","83.33","125.00","95.31"
"EMP101880","Nadia Nabila Pradana","3","105.99","151.67","57.14","105.04"
"EMP101881","Dewi Dharma Ramadhan","3","107.83","75.00","110.71","98.85"
"EMP101882","Vania Rachman Anggara","3","122.58","123.33","100.00","116.03"
"EMP101883","Rama Baskara Ramadhan","5","105.99","68.33","92.86","90.75"
"EMP101884","Novi Anugrah Nugroho","3","100.93","81.67","0.00","64.87"
"EMP101885","Gita Utami","5","84.79","111.67","150.00","112.42"
"EMP101886","Joko Saputra Salsabila",,"100.93","106.67","0.00","72.37"
"EMP101887","Bella Nabila Utami","4","81.11","133.33","100.00","102.44"
"EMP101888","Citra Mahendra","2","100.93","38.33","0.00","51.87"
"EMP101889","Julia Kusuma",,"110.60","71.67","85.71","91.45"
"EMP101890","Prasetyo Qolbi Maulida","4","100.93","140.00","0.00","82.37"
"EMP101891","Budi Nugroho",,"79.26","76.67","110.71","87.92"
"EMP101892","Evi Pratama","4","96.77","75.00","114.29","95.50"
"EMP101893","Julia Situmorang","4","100.93","88.33","0.00","66.87"
"EMP101894","Tania Nugroho",,"100.93","110.00","128.57","111.95"
"EMP101895","Yuni Saputra Wibowo",,"89.40","68.33","114.29","90.55"
"EMP101896","Bayu Lestari Subekti",,"100.93","161.67","0.00","88.87"
"EMP101897","Vania Utama Lestari","3","100.93","108.33","82.14","97.52"
"EMP101898","Joko Candra Purnama",,"100.93","85.00","0.00","65.87"
"EMP101899","Hana Aji Maulana",,"94.93","78.33","53.57","77.54"
"EMP101900","Bella Lestari Simanjuntak","4","102.30","95.00","117.86","104.78"
"EMP101901","Julia Putra","1","86.64","135.00","107.14","107.30"
"EMP101902","Citra Anugrah Purnama","4","105.99","100.00","125.00","109.90"
"EMP101903","Kartika Fadillah Yulianto","4","100.93","56.67","0.00","57.37"
"EMP101904","Eko Subekti","2","100.93","36.67","0.00","51.37"
"EMP101905","Wulan Utama Wibowo","1","92.17","136.67","82.14","102.51"
"EMP101906","Arif Saputra","3","100.93","90.00","0.00","67.37"
"EMP101907","Fitri Fauziah","3","100.93","71.67","0.00","61.87"
"EMP101908","Adi Candra Indrawan","3","107.83","131.67","78.57","106.21"
"EMP101909","Kurnia Kusuma","1","95.85","128.33","132.14","116.48"
"EMP101910","Fitri Saputra Firmansyah","3","100.93","65.00","0.00","59.87"
"EMP101911","Lestari Ganesha Zulfikar","3","88.48","81.67","82.14","84.53"
"EMP101912","Umar Ramadhan","5","100.93","161.67","0.00","88.87"
"EMP101913","Anisa Baskara Maulida","3","83.87","45.00","132.14","86.69"
"EMP101914","Wulan Ramadhan","3","100.93","141.67","103.57","113.95"
"EMP101915","Dewi Candra Lukman","3","106.91","40.00","57.14","71.91"
"EMP101916","Adit Zulfikar Siregar","4","128.11","151.67","100.00","126.74"
"EMP101917","Bella Ginting","4","92.17","151.67","78.57","105.94"
"EMP101918","Nabila Yudhistira Pradana","2","101.38","65.00","110.71","93.27"
"EMP101919","Wulan Rachman Ginting","4","126.27","123.33","142.86","130.36"
"EMP101920","Nurlita Sinaga","3","98.62","115.00","92.86","101.80"
"EMP101921","Dian Adi Tamba",,"117.97","68.33","89.29","94.47"
"EMP101922","Bayu Mahardika Handayani","4","88.48","56.67","96.43","81.32"
"EMP101923","Vania Fadillah Mahendra",,"113.36","88.33","71.43","93.27"
"EMP101924","Dian Anggara","3","119.82","35.00","103.57","89.50"
"EMP101925","Rizka Iqbal Nugroho",,"82.03","151.67","132.14","117.95"
"EMP101926","Zahra Maulida","4","77.42","56.67","75.00","70.47"
"EMP101927","Eko Ganesha Handayani","2","100.93","55.00","85.71","82.59"
"EMP101928","Mahendra Pratomo",,"91.24","118.33","85.71","97.71"
"EMP101929","Ayunda Pratomo","3","82.03","36.67","96.43","72.74"
"EMP101930","Budi Ramadhan","5","100.93","110.00","0.00","73.37"
"EMP101931","Ayu Sinaga","3","100.93","153.33","100.00","116.37"
"EMP101932","Wahyu Saputra Fauziah","3","100.93","46.67","0.00","54.37"
"EMP101933","Dwi Lestari Lestari","2","125.35","71.67","92.86","99.50"
"EMP101934","Yoga Halim Syahputra","3","108.76","41.67","89.29","82.79"
"EMP101935","Hadi Maulida","1","77.42","40.00","60.71","61.18"
"EMP101936","Dwi Syahputra",,"92.17","145.00","103.57","111.44"
"EMP101937","Joko Anugrah Suharto","4","91.24","153.33","107.14","114.64"
"EMP101938","Oka Halim Purnama","3","74.65","123.33","121.43","103.29"
"EMP101939","Rafa Syahputra","3","79.26","40.00","82.14","68.35"
"EMP101940","Rani Sinaga",,"100.93","156.67","0.00","87.37"
"EMP101941","Hana Halim Wijaya",,"94.93","51.67","114.29","87.76"
"EMP101942","Evi Rachman Pamungkas","3","115.21","45.00","107.14","91.73"
"EMP101943","Rama Rachman Ginting","3","100.93","101.67","0.00","70.87"
"EMP101944","Dewi Utami",,"91.24","86.67","107.14","94.64"
"EMP101945","Mahendra Wibowo","1","117.97","58.33","103.57","95.76"
"EMP101946","Putri Maulida","3","100.93","91.67","0.00","67.87"
"EMP101947","Gita Lukman","3","112.44","43.33","78.57","81.55"
"EMP101948","Utami Lestari Indrawan","1","99.54","125.00","92.86","105.17"
"EMP101949","Nugroho Dharma Indrawan","2","79.26","153.33","96.43","106.63"
"EMP101950","Teguh Rachman Salsabila","3","77.42","163.33","110.71","113.18"
"EMP101951","Putri Firmansyah","3","115.21","125.00","78.57","107.15"
"EMP101952","Bayu Setiawan","3","106.91","73.33","60.71","82.98"
"EMP101953","Wulan Wijaya Ginting",,"117.97","100.00","117.86","112.55"
"EMP101954","Rizki Indrawan","2","99.54","71.67","89.29","88.10"
"EMP101955","Budi Salsabila","4","104.15","131.67","96.43","110.09"
"EMP101956","Julia Ridwan","3","111.52","76.67","75.00","90.11"
"EMP101957","Hadi Jatmiko Zulfikar","4","128.11","158.33","57.14","115.89"
"EMP101958","Hadi Utama Hidayat","2","100.93","40.00","85.71","78.09"
"EMP101959","Anisa Qolbi Fauziah","5","93.09","153.33","85.71","108.95"
"EMP101960","Kurnia Sinaga",,"75.58","130.00","67.86","89.59"
"EMP101961","Indra Kusuma Purnama","3","87.56","125.00","89.29","99.31"
"EMP101962","Rani Yudhistira Anggara","3","91.24","38.33","107.14","80.14"
"EMP101963","Zahra Mahendra","2","96.77","85.00","110.71","97.42"
"EMP101964","Joko Handayani","3","108.76","151.67","96.43","117.93"
"EMP101965","Dimas Candra Ramadhan","2","104.15","71.67","60.71","81.37"
"EMP101966","Dewi Wijaya","2","105.99","111.67","135.71","116.61"
"EMP101967","Tania Halim Zulfikar","3","100.93","33.33","0.00","50.37"
"EMP101968","Lestari Siregar","2","90.32","61.67","92.86","82.49"
"EMP101969","Budi Aji Simanjuntak","1","100.93","121.67","0.00","76.87"
"EMP101970","Rizky Hidayat","4","82.95","146.67","75.00","99.68"
"EMP101971","Utami Hasibuan","4","89.40","68.33","92.86","84.12"
"EMP101972","Evi Wijaya","2","110.60","156.67","71.43","112.67"
"EMP101973","Putri Siregar",,"100.46","101.67","107.14","102.83"
"EMP101974","Yoga Dharma Salsabila","5","100.93","135.00","0.00","80.87"
"EMP101975","Fajar Nugroho","3","97.70","100.00","107.14","101.22"
"EMP101976","Prasetyo Utami",,"100.93","41.67","0.00","52.87"
"EMP101977","Teguh Zulfikar","3","124.42","70.00","89.29","97.56"
"EMP101978","Yuni Erlangga Pratama",,"128.11","61.67","125.00","107.24"
"EMP101979","Prasetyo Pramudita Saputra","3","90.32","56.67","139.29","94.91"
"EMP101980","Valdo Ganesha Handayani","3","128.11","53.33","67.86","87.60"
"EMP101981","Novi Aji Suharto",,"100.93","116.67","0.00","75.37"
"EMP101982","Joko Santoso","99","99.54","68.33","125.00","97.82"
"EMP101983","Dinda Qolbi Fauziah","4","109.68","148.33","96.43","117.30"
"EMP101984","Putri Utami",,"115.21","33.33","96.43","85.01"
"EMP101985","Dwi Kusuma","2","90.32","71.67","57.14","74.77"
"EMP101986","Wahyu Pratomo",,"120.74","61.67","100.00","96.79"
"EMP101987","Ahmad Herlambang",,"109.68","166.67","114.29","128.16"
"EMP101988","Wulan Tri Pratama","2","100.46","71.67","146.43","105.61"
"EMP101989","Gita Tri Gunawan","3","83.87","126.67","64.29","90.83"
"EMP101990","Adi Subekti","4","100.93","146.67","0.00","84.37"
"EMP101991","Dian Erlangga Yulianto",,"121.66","140.00","89.29","117.45"
"EMP101992","Maya Anugrah Hasibuan","3","101.38","81.67","107.14","97.20"
"EMP101993","Rani Utama Simanjuntak","4","124.42","33.33","160.71","107.98"
"EMP101994","Rani Indrawan",,"82.95","160.00","71.43","102.61"
"EMP101995","Utami Kusuma Hidayat","4","123.50","43.33","146.43","106.33"
"EMP101996","Adit Maulana","4","100.93","86.67","85.71","92.09"
"EMP101997","Satya Halim Putra",,"100.93","38.33","0.00","51.87"
"EMP101998","Kurnia Subekti","5","100.93","70.00","67.86","81.73"
"EMP101999","Adit Mahendra","4","82.95","126.67","89.29","97.97"
"DUP9129","Nabila Dharma Salsabila","4","85.71","46.67","128.57","86.86"
"DUP9015","Umar Maulana","4","123.50","43.33","146.43","106.33"
"DUP5237","Fajar Fauziah",,"111.52","165.00","107.14","126.25"
"DUP2722","Dewi Syahputra","3","114.29","138.33","64.29","106.50"
"DUP3015","Bayu Kurniawan","4","80.18","135.00","78.57","96.15"
"DUP1942","Dewi Fadillah Hidayat","1","100.93","91.67","0.00","67.87"
"DUP2096","Putri Wibowo","3","100.93","45.00","0.00","53.87"
"DUP4177","Adi Ginting","4","100.93","68.33","0.00","60.87"
"DUP9801","Ayu Kusuma Santoso",,"120.74","61.67","100.00","96.79"
"DUP3452","Fitri Anugrah Subekti","4","82.95","100.00","135.71","103.89"
